indicator,ticker,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,
Inventories,AAPL,930000000.0,889000000.0,776000000.0,1236000000.0,1102000000.0,1122000000.0,791000000.0,1455000000.0,1245000000.0,1697000000.0,1764000000.0,2122000000.0,1829000000.0,1594000000.0,2111000000.0,2283000000.0,2396000000.0,2042000000.0,2349000000.0,2451000000.0,2281000000.0,1831000000.0,2132000000.0,2712000000.0,2910000000.0,3146000000.0,4855000000.0,4421000000.0,7662000000.0,5936000000.0,3956000000.0,4988000000.0,4884000000.0,3355000000.0,4106000000.0,
Inventories,ABT,3400996000.0,3475006000.0,3269317000.0,3284249000.0,3549348000.0,3518452000.0,3814256000.0,3792313000.0,2710250000.0,2725179000.0,2804070000.0,2693000000.0,2775000000.0,2823000000.0,2696000000.0,2643000000.0,2623000000.0,2735000000.0,2633000000.0,2599000000.0,2786000000.0,2813000000.0,2613000000.0,2434000000.0,3995000000.0,3603000000.0,3483000000.0,3601000000.0,3826000000.0,3714000000.0,3781000000.0,3796000000.0,4085000000.0,4352000000.0,4392000000.0,
Inventories,ACN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Inventories,ADBE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Inventories,AGN,592300000.0,627800000.0,679400000.0,889400000.0,904600000.0,870400000.0,885100000.0,1546500000.0,1544300000.0,1601900000.0,0.0,1786300000.0,1726300000.0,1633300000.0,2627300000.0,2075500000.0,3125100000.0,2786000000.0,1285400000.0,1009700000.0,1022200000.0,726800000.0,705500000.0,718000000.0,904700000.0,935900000.0,899800000.0,904500000.0,948400000.0,922500000.0,894600000.0,846900000.0,943200000.0,1004500000.0,1083100000.0,
Inventories,AIG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Inventories,ALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Inventories,AMGN,0.0,0.0,0.0,0.0,0.0,0.0,2769000000.0,2744000000.0,2737000000.0,2773000000.0,2838000000.0,3019000000.0,2966000000.0,2954000000.0,2885000000.0,2647000000.0,2686000000.0,2567000000.0,2531000000.0,2435000000.0,2572000000.0,2671000000.0,2681000000.0,2745000000.0,2871000000.0,2961000000.0,2927000000.0,2834000000.0,2952000000.0,3063000000.0,3017000000.0,2940000000.0,3016000000.0,3176000000.0,3243000000.0,
Inventories,AMZN,2888000000.0,3229000000.0,3770000000.0,4992000000.0,4255000000.0,4380000000.0,5065000000.0,6031000000.0,5395000000.0,5420000000.0,6068000000.0,7411000000.0,6716000000.0,6644000000.0,7316000000.0,8299000000.0,7369000000.0,7470000000.0,8981000000.0,10243000000.0,9582000000.0,9588000000.0,10696000000.0,11461000000.0,10600000000.0,11510000000.0,13711000000.0,16047000000.0,13840000000.0,14824000000.0,15862000000.0,17174000000.0,16432000000.0,18580000000.0,18766000000.0,
Inventories,AXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Inventories,BA,26912000000.0,29094000000.0,30493000000.0,32240000000.0,32738000000.0,35033000000.0,36817000000.0,37751000000.0,40797000000.0,40234000000.0,41240000000.0,42912000000.0,44941000000.0,46251000000.0,47058000000.0,46756000000.0,48502000000.0,49028000000.0,48624000000.0,47257000000.0,47266000000.0,44182000000.0,42680000000.0,43199000000.0,43247000000.0,42453000000.0,43031000000.0,44344000000.0,61303000000.0,61250000000.0,62038000000.0,62567000000.0,65369000000.0,68492000000.0,73279000000.0,
Inventories,BAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Inventories,BIIB,0.0,0.0,0.0,326843000.0,337619000.0,362940000.0,392936000.0,447373000.0,506557000.0,570390000.0,614483000.0,659003000.0,672750000.0,715935000.0,753063000.0,804022000.0,825349000.0,865738000.0,918921000.0,893400000.0,964600000.0,996400000.0,1009700000.0,1001600000.0,921600000.0,936500000.0,1007200000.0,902700000.0,890800000.0,931700000.0,916600000.0,929900000.0,770200000.0,776700000.0,751800000.0,
Inventories,BK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Inventories,BKNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Inventories,BLK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Inventories,BMY,1322000000.0,1492000000.0,1357000000.0,1384000000.0,1463000000.0,1521000000.0,1697000000.0,1657000000.0,1791000000.0,1785000000.0,1640000000.0,1498000000.0,1655000000.0,1666000000.0,1565000000.0,1560000000.0,1437000000.0,1304000000.0,1130000000.0,1221000000.0,1336000000.0,1437000000.0,1482000000.0,1241000000.0,1384000000.0,1217000000.0,1250000000.0,1166000000.0,1231000000.0,1242000000.0,1282000000.0,1195000000.0,1283000000.0,1308000000.0,1192000000.0,
Inventories,BRK.B,7564000000.0,7960000000.0,9265000000.0,8975000000.0,9055000000.0,9525000000.0,9476000000.0,9675000000.0,9673000000.0,9877000000.0,9880000000.0,9860000000.0,10245000000.0,10199000000.0,10182000000.0,10236000000.0,11681000000.0,12072000000.0,11995000000.0,11916000000.0,15837000000.0,15720000000.0,15763000000.0,15727000000.0,16115000000.0,16442000000.0,16931000000.0,17366000000.0,16244000000.0,16194000000.0,16793000000.0,19069000000.0,19454000000.0,19834000000.0,19951000000.0,
Inventories,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Inventories,CAT,10676000000.0,11359000000.0,14412000000.0,14544000000.0,16511000000.0,17344000000.0,17550000000.0,15547000000.0,15074000000.0,13889000000.0,13392000000.0,12625000000.0,12888000000.0,13055000000.0,13328000000.0,12205000000.0,12099000000.0,11681000000.0,11150000000.0,9700000000.0,9849000000.0,9458000000.0,9478000000.0,8614000000.0,9082000000.0,9388000000.0,10212000000.0,10018000000.0,10947000000.0,11255000000.0,11814000000.0,11529000000.0,12340000000.0,12007000000.0,12180000000.0,
Inventories,CHTR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Inventories,CL,1331000000.0,1417000000.0,1336000000.0,1327000000.0,1400000000.0,1368000000.0,1384000000.0,1365000000.0,1371000000.0,1440000000.0,1441000000.0,1425000000.0,1478000000.0,1508000000.0,1422000000.0,1382000000.0,1350000000.0,1324000000.0,1277000000.0,1180000000.0,1234000000.0,1232000000.0,1193000000.0,1171000000.0,1189000000.0,1199000000.0,1205000000.0,1221000000.0,1312000000.0,1254000000.0,1245000000.0,1250000000.0,1278000000.0,1322000000.0,1371000000.0,
Inventories,CMCSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Inventories,COF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Inventories,COP,7944000000.0,6986000000.0,7164000000.0,4631000000.0,6072000000.0,0.0,1176000000.0,965000000.0,1133000000.0,1134000000.0,1268000000.0,1194000000.0,1221000000.0,1291000000.0,1330000000.0,1331000000.0,1233000000.0,1277000000.0,1143000000.0,1124000000.0,1072000000.0,1150000000.0,1108000000.0,1018000000.0,1097000000.0,1019000000.0,1023000000.0,1060000000.0,1053000000.0,1093000000.0,1239000000.0,1007000000.0,1014000000.0,1089000000.0,955000000.0,
Inventories,COST,6396000000.0,6638000000.0,6638000000.0,7618000000.0,7044000000.0,7096000000.0,7096000000.0,8152000000.0,7582000000.0,7894000000.0,7894000000.0,9337000000.0,8267000000.0,8456000000.0,8456000000.0,9644000000.0,8558000000.0,8908000000.0,8908000000.0,10382000000.0,8927000000.0,8969000000.0,8969000000.0,10721000000.0,9736000000.0,9834000000.0,9834000000.0,11213000000.0,10671000000.0,11040000000.0,11040000000.0,12205000000.0,11356000000.0,11395000000.0,11395000000.0,
Inventories,CSCO,1442000000.0,1486000000.0,1622000000.0,1590000000.0,1497000000.0,1663000000.0,1709000000.0,1574000000.0,1469000000.0,1476000000.0,1466000000.0,1548000000.0,1528000000.0,1591000000.0,1676000000.0,1890000000.0,1760000000.0,1627000000.0,1482000000.0,1362000000.0,1343000000.0,1217000000.0,1176000000.0,1264000000.0,1366000000.0,1616000000.0,1693000000.0,1896000000.0,1900000000.0,1846000000.0,1572000000.0,1701000000.0,1513000000.0,1383000000.0,1344000000.0,
Inventories,CVS,10181000000.0,10111000000.0,10379000000.0,10046000000.0,10677000000.0,10428000000.0,10487000000.0,10759000000.0,10592000000.0,10578000000.0,10825000000.0,11045000000.0,11188000000.0,11360000000.0,11613000000.0,11930000000.0,12231000000.0,12384000000.0,13282000000.0,14001000000.0,13912000000.0,14177000000.0,14348000000.0,14760000000.0,14306000000.0,14271000000.0,14147000000.0,15296000000.0,14824000000.0,14922000000.0,14818000000.0,16450000000.0,15448000000.0,15511000000.0,16028000000.0,
Inventories,CVX,0.0,0.0,0.0,0.0,0.0,0.0,7995000000.0,6144000000.0,6664000000.0,7423000000.0,6893000000.0,6380000000.0,7472000000.0,7215000000.0,7304000000.0,6505000000.0,6837000000.0,7116000000.0,6864000000.0,6334000000.0,6508000000.0,6427000000.0,5976000000.0,5419000000.0,5921000000.0,6075000000.0,5761000000.0,5585000000.0,6128000000.0,6644000000.0,6029000000.0,5704000000.0,6723000000.0,6809000000.0,5951000000.0,
Inventories,DD,8132000000.0,8739000000.0,8416000000.0,7577000000.0,8882000000.0,8380000000.0,8630000000.0,8476000000.0,9335000000.0,8836000000.0,8892000000.0,8303000000.0,9102000000.0,8926000000.0,9019000000.0,8101000000.0,8087000000.0,8061000000.0,7822000000.0,6871000000.0,7298000000.0,8212000000.0,8013000000.0,7363000000.0,8210000000.0,8163000000.0,17255000000.0,16992000000.0,17457000000.0,15630000000.0,16441000000.0,16621000000.0,16604000000.0,4390000000.0,4306000000.0,
